證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
1262 綠悅-KY,月報酬率 %,11.905,10.2835,-3.8586,-1.6722,-3.7414,12.5998,8.7663,-14.03,1.0416,5.1544,6.8628,1.2233,-10.8762,-13.8983,-0.3937,-22.9682,-11.7514,-11.7798,3.9188,-26.5362,23.0039,-2.9367,-6.3695,-17.432,-22.5541
1262 綠悅-KY,現股當沖比重,7.09,10.52,2.01,5.86,4.04,10.72,10.99,4.06,2.01,0.97,4.42,5.83,8.15,5.28,4.92,17.21,11.42,15.39,10.15,11.01,25.42,19.75,27.28,8.75,13.63
1301 台塑,月報酬率 %,0.6265,-1.6189,-1.5191,4.6152,0.6429,-0.6386,9.7686,6.323,-1.7618,1.1209,2.6608,-2.268,0.2211,-1.1024,3.3447,2.7464,3.6425,-2.2365,0.109,-1.4146,8.9405,4.8631,-0.0001,0.4829,0.481
1301 台塑,現股當沖比重,3.39,1.31,2.55,0.31,1.89,2.1,6.15,1.9,1.63,3.29,1.01,1.22,1.43,0.52,2.08,6.8,4.57,0.42,3.57,5.71,8.34,9.54,4.87,4.02,11.39
1303 南亞,月報酬率 %,-6.5089,-1.5824,-1.9292,4.2446,0.3312,2.3101,5.9677,2.1309,6.1106,3.2303,1.4967,-3.6192,1.1127,-1.5131,5.4468,6.767,0.2631,-1.5749,-0.7999,1.6126,3.0423,2.824,0.6243,1.2408,-0.0001
1303 南亞,現股當沖比重,3.71,2.56,1,0.74,1.04,1.63,10.13,1.31,1.98,0.88,1.37,0.83,0.99,2.01,2.22,2.63,11.69,12.53,9.44,15.03,7.83,5.72,3.11,2.65,8.56
1304 台聚,月報酬率 %,-0.7751,-1.9534,-0.3983,7.1999,6.5891,2.5454,9.2198,2.922,0.0002,0.6309,5.956,-6.5088,-4.1138,0.3301,1.9736,1.5956,0.669,-0.9968,0,4.3621,5.4662,-5.1828,-1.6078,-4.9022,-0.6873
1304 台聚,現股當沖比重,1.14,1.35,0.61,0.67,4.53,0.48,1.52,1.68,2.55,1.6,2.02,3.29,5.94,5.97,2.49,4.29,3.54,3.55,2.02,5.48,12.31,2.37,27.09,2.76,1.39
1305 華夏,月報酬率 %,-2.4924,-4.4729,4.0134,5.7881,29.3228,5.0634,21.9277,8.1026,-12.4315,0.6265,9.3361,7.0209,-5.4965,3.7521,1.9888,11.8988,20.3448,-12.3208,-7.6796,1.9468,12.4999,3.858,-0.7429,-2.6946,-1.6925
1305 華夏,現股當沖比重,3.05,2.54,4.53,0.91,3.74,9.69,25.66,7.75,10.56,4.62,8.55,1.84,4.82,8.13,4.36,8.72,7.13,45.77,20.41,16.63,50.43,27.62,23.91,12.71,9.28
1307 三芳,月報酬率 %,-2.4173,0.3912,-1.4284,6.8129,-3.4481,-0.1373,-4.1266,1.7217,-0.2823,1.8387,-0.278,5.0139,-0.9284,-0.0001,3.0387,-1.5151,-0.2797,-1.1222,0.1417,-1.9831,-2.0231,-1.1802,0.2986,-3.2736,-0.4617
1307 三芳,現股當沖比重,2.35,0.42,0,0.63,0,0.89,3.61,0,0,0,0,0,0,4.13,0.66,0,0,7,0,1.86,0,0,0,1.06,0.89
1308 亞聚,月報酬率 %,-1.6485,-2.7934,-1.7242,5.263,4.2474,0.562,2.2346,1.6393,2.4193,1.5748,-2.8423,-1.8616,0.542,-0.2695,2.4324,2.5992,1.6393,2.6883,-1.8327,0.8002,2.1163,-3.6271,-3.4947,-0.2787,-0.5587
1308 亞聚,現股當沖比重,1.12,1.99,3.43,0.25,2.09,2.64,1.31,0.68,0.23,1.48,0.75,0,2.95,2.65,0,2.36,0,0,2.23,3.55,6.87,0.93,2.22,0,1.44
1309 台達化,月報酬率 %,-0.9067,-2.8757,-1.8843,3.5665,1.3246,1.83,4.2362,8.6205,18.4806,12.4404,-5.9574,-9.5023,-4.3,1.7763,1.3348,6.383,0.476,0.0001,1.4217,17.7567,20.6349,-8.8817,-4.3321,-11.3208,6.3831
1309 台達化,現股當沖比重,2.07,5.54,0,1,1.22,3.76,2.41,4.89,7.19,13.82,9.98,4.96,3.2,0.9,3.85,46.62,6.22,17.58,15.46,34.55,39.85,23.45,19.12,3.25,9.84
1310 台苯,月報酬率 %,-8.2152,-2.778,-0.3175,7.6431,2.1823,-2.1539,5.0316,25.7484,-4.9999,3.5087,10.4118,8.7719,-6.6532,2.3759,0.1094,-3.0234,1.199,-5.6872,2.5126,4.6569,6.3233,-5.9473,-3.2787,4.6006,-0.463
1310 台苯,現股當沖比重,2.3,0.7,5.98,3.76,2.65,0.59,4.12,6.17,5.04,3.09,9.77,3.09,4.12,0.72,8.1,16.34,11.46,3.64,8.26,18.35,34.05,7.74,17.82,9.87,4.98
1312 國喬,月報酬率 %,-2.8904,-5.9522,-1.5823,13.6694,-4.4643,-1.5577,11.7089,20.1134,-0.9434,-3.0954,9.0908,-4.9549,-6.3982,4.557,2.6635,7.9276,16.9337,-8.6106,-2.1415,18.1619,16.4819,-8.5851,1.5652,4.7946,7.8431
1312 國喬,現股當沖比重,2.71,4.27,5.8,4.25,5.8,0.22,5.55,2.77,5.08,5.43,8.69,4.43,6.17,4.29,7.46,14.13,12.04,12.43,10.13,16.76,44.88,16.78,22.73,15.13,17.5
1313 聯成,月報酬率 %,-3.4329,1.491,2.3729,0.6621,8.6293,7.8431,6.2201,11.7119,0.8065,7.2,4.1045,-5.7347,-1.521,1.5443,3.0419,4.7969,12.4097,8.0267,3.7151,5.3731,6.5157,-2.1276,0.2718,2.4391,5.0265
1313 聯成,現股當沖比重,0,1.46,2.2,0,5.13,6.2,6.03,3.86,0.2,6.84,0.75,0.36,0.1,3.21,2.27,1.77,5.62,2.39,5.6,12.75,15.04,5.18,4.58,2.91,3.95
1314 中石化,月報酬率 %,0.7406,-6.8626,-4.8687,4.841,-2.5066,3.789,17.7313,4.4297,4.9842,13.1314,8.4823,-4.5268,-1.7241,-0.8774,3.0974,8.1546,9.1272,1.8182,-3.9288,18.9593,-4.0627,-0.6518,-11.8034,-6.6916,3.984
1314 中石化,現股當沖比重,4.9,1.98,2.38,6.8,1.72,10.82,8.91,14.73,9.03,17.92,20.2,12.52,35.59,5.99,10.4,12.27,25.61,20.76,15.4,33.98,27.88,21.41,22.88,38,13.91
1315 達新,月報酬率 %,-3.0738,2.1143,1.8634,3.2065,0,1.8515,1.4141,-0.1993,1.5968,1.1788,1.7476,0.1907,-1.7144,-2.7131,6.3744,-0.8869,2.9585,-3.2567,0.0001,0.5941,0.7874,2.5393,0.5715,0.5681,0.7535
1315 達新,現股當沖比重,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,1.47,0,0,0,0,0
1316 上曜,月報酬率 %,-0.948,8.1341,-0.8848,-1.7859,0,-1.8182,0.0001,-2.3148,1.4217,16.8785,16.7567,6.7128,8.243,1.8034,-1.9684,3.0121,-0.7797,8.4479,-1.9926,-6.4696,-2.9643,-4.6842,-5.1281,-2.4774,2.3095
1316 上曜,現股當沖比重,0,0,0,0,0,0,0,2.19,0,0,10.43,5.06,14.59,6.4,2.9,0.59,5.48,16.88,0,17.15,4.4,6.4,31.94,16.49,8.16
1319 東陽,月報酬率 %,1.6546,-1.6278,-1.1376,23.0383,11.3238,16.4322,-1.3444,-7.3572,-6.6176,-9.2914,6.0764,-13.7482,-2.8461,7.6172,2.5406,3.0046,0.713,9.9114,1.2883,-6.9952,-1.5388,-6.7709,-2.2345,-0.5716,2.6821
1319 東陽,現股當沖比重,8.28,15.43,5.04,16.94,15.2,5.11,4.72,11.34,9.83,7.62,4.89,8.3,2.81,19.24,6.8,9.7,14.49,24.88,7.98,4.05,3.33,17.61,3.95,0,15.43
1321 大洋,月報酬率 %,-3.7245,-0.1933,-2.7133,5.5777,-2.2643,-1.9306,0.1971,2.161,-4.8077,5.4545,3.4484,-3.3337,-5.7471,3.2522,2.5592,1.3434,14.015,-1.9936,-2.5422,-1.3913,3.3511,-0.1705,-2.735,-5.4482,3.9034
1321 大洋,現股當沖比重,0,0,0,0,0,2.63,0,5.39,0,6.91,1.23,1.98,0.88,0,0,6.63,12.91,37.5,2.72,8.2,7.1,0,4.43,0,17.59
1323 永裕,月報酬率 %,2.9735,5.3192,-3.1605,3.5937,0.6032,-3.4484,8.385,0.8597,-3.9772,-1.923,2.1116,-1.3295,0.4492,-2.0863,0.9133,0.0827,6.5286,-4.7832,2.0406,4.9232,13.1965,-5.6993,-5.7693,2.9156,-2.6912
1323 永裕,現股當沖比重,4.74,10.55,1.01,0.77,0.71,0,3.91,0.66,0,1.66,1.84,0,0,0,0,8.81,6.2,3.22,5.85,4.95,6.7,9.17,0,10.88,9.99
1324 地球,月報酬率 %,-1.3393,0.4525,0.4504,2.2421,10.0877,8.2304,-0.7604,0,-0.0003,0.7661,0,-0.3802,-6.1068,7.317,0.3787,-1.5095,-1.2329,0.4001,5.976,-3.7595,-2.3439,-0.0002,8,-2.963,-4.1985
1324 地球,現股當沖比重,0,0,0,12.5,0,4.72,2.7,13.48,2.47,0,0,0,0,13.16,0,3.51,0,0,28.56,0,0,15.38,32.71,1.45,0
1325 恒大,月報酬率 %,-0.7633,0.0001,1.5384,4.0672,-1.005,-1.015,0.2563,5.1152,-5.7352,0.2375,4.7393,-2.7148,-1.1629,0.7059,-3.271,-0.5025,-1.01,-0.5102,-1.0255,-1.036,1.8326,0,-3.856,-4.8127,1.9664
1325 恒大,現股當沖比重,0,0,1.22,0,0,0,0,0,0,0,0,8.87,27.12,5.77,2.63,12.73,0,0,0,0,31.8,0.44,0,1,0
1326 台化,月報酬率 %,2.7431,-0.2427,-1.4599,7.2078,-0.8423,2.3059,11.3881,6.3897,-3.6037,0.5191,0.4134,-2.8808,-1.6949,-1.6163,4.6005,1.1647,4.2858,-2.9504,-0.5429,-0.6551,13.1869,5.8253,-0.4587,0.0001,0.9217
1326 台化,現股當沖比重,3.22,2.06,2.82,3.41,5.18,4.1,3.1,1.48,2.87,2.51,0.32,0.39,0.62,3.58,2.95,0.94,2.83,3,4.94,7.71,12.92,12.79,11.61,8.36,14.57
1337 再生-KY,月報酬率 %,-3.5714,2.6456,-5.1547,0.2717,8.13,-7.2681,-2.7027,-0.2951,1.1559,-0.5715,0.5747,-8.0002,-8.0745,-6.7568,-2.5361,2.9737,-3.3056,-3.0073,-0.3876,-1.1671,-1.181,3.9842,-10.3448,-6.4102,2.283
1337 再生-KY,現股當沖比重,13.16,5.45,7.62,1.97,6.62,0.64,3.06,2.8,1.19,3.03,4.41,2.34,3.18,2.9,9.39,1.83,1.73,4.65,8.22,1.91,1.3,1.88,2.11,0.93,11.81
1338 廣華-KY,月報酬率 %,2.8341,-2.3621,-8.0644,5.3685,1.7316,2.9789,-9.091,-14.5454,-0.2126,-3.3048,6.0639,2.5989,-0.8107,6.2306,3.3653,3.7916,5.1163,0.4425,1.7623,-0.4328,-0.4347,-2.1836,-2.6786,-0.9174,-4.6295
1338 廣華-KY,現股當沖比重,7.82,6.86,3.15,6.22,4.92,4.18,7.62,13.2,4.32,6.29,12.23,14.24,17.85,14.21,17.51,20.61,15.74,19.9,9.68,7.52,40.92,8.33,27.91,6.66,5.35
1339 昭輝,月報酬率 %,-1.4212,-20.1801,-0.3386,4.1905,-0.9053,-2.1765,-7.2598,-8.8383,3.3242,4.8258,2.8135,11.5672,-4.5705,2.3364,5.0227,0.1086,3.2575,-11.1964,5.0678,2.1178,-2.5346,0.4727,-2.9413,-4.1213,-1.3906
1339 昭輝,現股當沖比重,3.9,3.52,3.34,0,0.9,27.14,8.65,0,0,1.18,0,13.02,21.37,4.21,0,0,4.49,14.84,2.56,2.75,2.86,1.61,12,0,0
1340 勝悅-KY,月報酬率 %,10.8381,-16.1668,-3.2659,-8.1992,13.5537,-7.0533,-3.3727,-0.8727,-4.2254,2.3897,0.0002,-0.1796,-10.0719,-1.9,8.2569,-2.0715,6.8389,-6.1677,1.724,2.7542,-5.2576,0.1088,-3.0436,2.9146,-0.8715
1340 勝悅-KY,現股當沖比重,5.56,4.02,6.27,6.64,7.19,0.67,4.41,1.09,1.85,1.04,0,4.03,4.86,6.65,7.52,3.67,2.73,5.49,2.55,4.6,2.74,1.78,1.37,3.4,2.39
1341 富林-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341 富林-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402 遠東新,月報酬率 %,-8.1749,-4.7617,4.3478,8.082,-6.0241,0.2136,4.2644,-3.8855,2.9786,7.438,5.7693,-4.3638,-3.4219,-3.9372,1.4344,3.669,-2.8171,-0.207,7.2613,-1.1604,4.8924,-2.7986,-0.384,1.9268,7.3723
1402 遠東新,現股當沖比重,2.24,3.12,3.16,2.4,1.36,1.14,7.69,0.08,0.94,0.85,0.16,1.16,2.78,4.82,4.15,11.01,2.25,1.41,10.37,12.71,8.76,6.84,2.17,3.86,4.22
1409 新纖,月報酬率 %,-5.9407,-1.5205,2.1378,-0.3487,0.2369,1.9183,-0.9411,8.0761,-0.5495,3.9782,7.3326,-2.6733,-7.8332,1.5452,0.0001,-0.3262,1.7391,0.1102,6.9306,2.4693,0.9037,-3.0845,-3.1827,2.545,5.4809
1409 新纖,現股當沖比重,0.38,1.57,0.03,12.52,0,0,0,4.25,0.65,1.45,1.06,2.09,0.88,3.12,3.81,1.02,3.6,2.71,8.4,7.29,30.01,9.82,3.12,4.86,12.45
1410 南染,月報酬率 %,0.837,1.8671,-0.0001,1.8108,3.3755,0.0001,-0.4082,0.2049,0.0001,7.1574,0,-1.3356,-3.2881,-2.2,0.6134,0.5845,2.1459,-0.2099,0.8421,-1.8789,-0.2126,-1.0661,1.0775,0.6396,0
1410 南染,現股當沖比重,0,0,0,20.61,0,0,0,0,0,2.89,2.49,0,0,0,1.62,0,0,0,0,0,3.31,0,0,0,9.76
1413 宏洲,月報酬率 %,-4.7887,-6.3609,6.3191,-2.3773,-4.1096,-2.0637,-6.6454,2.0833,-4.932,2.5044,0.3489,4.3479,0.0002,5.8334,3.622,16.8692,-1.4303,1.4511,7.9326,6.2652,3.0612,-6.1605,13.7164,17.0101,39.6475
1413 宏洲,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414 東和,月報酬率 %,-3.9809,0.663,-2.3066,9.8918,-5.0635,-0.3334,1.003,0.9934,-0.164,4.2693,5.5119,-3.1342,-4.9308,7.2935,0.6041,-0.8725,-1.5626,0.9523,1.8866,9.5678,3.9435,4.2005,-3.5109,1.3477,4.2554
1414 東和,現股當沖比重,1.36,0,0,0,1.55,0,0,2.79,3.21,3.62,1.79,5.84,10.66,0,2.92,6,0,0,3.42,7.26,10.44,8.71,1.94,7.09,7.4
1416 廣豐,月報酬率 %,1.3195,1.0416,-1.5464,7.0154,16.1879,6.7417,-7.1066,-1.1741,0.7921,3.733,4.1664,8.9089,-6.5108,-0.8929,-0.1803,-6.0869,-10.3673,5.3012,-8.6082,-16.5877,-5.3979,0.6005,-4.4776,5.6251,3.2545
1416 廣豐,現股當沖比重,0,1.05,0,0,2.2,7.65,6.47,0,0.4,1.56,2.01,14.84,0.41,0,1.04,3.83,1.86,5.57,10.61,2.64,0,0,2.75,14.63,2.23
1417 嘉裕,月報酬率 %,-5.2326,-7.5666,1.9911,2.386,9.1101,6.9905,-1.452,-4.604,-0.965,1.5596,9.789,-2.9721,-5.5855,-4.771,-1.4028,-2.2357,-0.6236,1.6739,-0.6171,-0.6211,-1.8749,2.1233,-3.1185,-2.3605,-0.4395
1417 嘉裕,現股當沖比重,2.19,4.64,0,3.71,0,7.13,3.36,2.92,3.07,0.61,2.92,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0
1418 東華,月報酬率 %,-24.2201,0.9686,8.1534,3.7693,-7.4786,6.2356,-3.6958,24.1537,12.3636,5.5674,2.4591,1.6001,7.874,-13.8687,-4.9152,-0.3564,-12.1643,-3.6657,-9.0909,-24.9924,-12.445,11.5725,8.23,-11.1458,-3.8688
1418 東華,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419 新紡,月報酬率 %,1.0869,12.7688,3.3374,1.4994,-7.182,-2.5925,-2.408,1.4288,1.4085,2.2728,-0.3706,1.1153,4.1666,-6.0001,5.3818,-1.5294,1.4634,0.4808,-4.3063,7.75,4.6403,-0.3324,-2.1133,9.5455,-0.4149
1419 新紡,現股當沖比重,5.23,0.36,0.03,0,0,27.59,1.18,25.8,0,0,0,0,10.25,0.83,0,3.66,0,0,0,0,1.11,0,0,0,1.54
1423 利華,月報酬率 %,-1.923,-2.8657,-2.795,6.8693,-2.3914,3.3691,-3.8519,5.393,-0.1461,3.5138,7.9208,-2.8833,-8.7719,5.7693,-3.2164,3.179,3.9217,0.1347,5.5181,-0.5101,7.4359,2.0286,-2.3393,11.6169,14.2704
1423 利華,現股當沖比重,24.71,31.25,6.98,0,31.49,0,12.5,0,29.1,4.05,5.24,0,0.4,2.22,0.55,0,0,2.98,3.32,1.37,0,2.02,4.23,10.67,12.9
1432 大魯閣,月報酬率 %,-7.4892,-2.143,6.5693,-2.7397,-10.3285,-2.618,-10.2151,-4.1916,1.8752,-2.1474,2.1941,-6.7486,-3.6184,-7.8499,14.8148,-3.5482,-1.6722,-5.1019,0,-0.7168,1.4441,-5.3379,-10.1504,-3.3474,-8.2251
1432 大魯閣,現股當沖比重,3.9,0,3.72,2.37,1.24,3.42,0,0,18.47,1.03,0,5.42,0,14.8,9.51,2.49,1.75,4.18,0,0.99,1.74,4.57,0,3.92,17.87
1434 福懋,月報酬率 %,-5.8824,5.4054,-0.4808,1.1827,1.3222,-3.0992,-3.0303,3.4723,-1.0067,2.0339,3.6544,3.8462,-2.7779,-0.1588,-2.8615,2.7498,0.3344,2.5,0.6503,-2.908,4.1598,3.6742,-1.6948,0.6271,4.6729
1434 福懋,現股當沖比重,0.28,1.76,1.02,0.8,8.85,4.17,4.26,0.86,2.45,1.8,0.65,2.25,0.72,5.41,2.49,4.6,2.3,8.52,5.46,2.36,1.15,5.84,4.19,0,2.62
1435 中福,月報酬率 %,-3.0992,-9.3816,1.8823,2.5402,0.2251,-0.6741,-3.8462,-1.8822,0.9592,15.2018,43.0927,-14.8415,-5.2454,-3.5717,-3.1481,-0.0001,1.1472,2.0792,2.4074,-1.0849,-2.0112,3.9181,-1.6157,1.0947,0.0002
1435 中福,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436 華友聯,月報酬率 %,-0.125,2.1277,-1.3479,0.8694,5.9356,5.4988,-2.3032,-0.9925,-1.2532,1.396,-3.6294,0.2595,0.0001,-0.777,-0.7833,1.579,0.8224,0.7914,1.5707,3.0929,0.5001,-0.3731,-1.3733,2.5317,-2.469
1436 華友聯,現股當沖比重,8.33,0,0,0,9.09,0,0,0,0,37.56,21.38,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0
1437 勤益控,月報酬率 %,-0.4017,16.9355,-0.6897,6.25,-0.9805,0.9901,-1.3072,6.2913,3.115,4.2298,11.8838,-3.8861,-5.6602,7.4287,-3.4575,-1.983,2.8904,-3.9327,0.2924,2.3323,0.0001,1.4245,-1.4045,3.7037,7.9672
1437 勤益控,現股當沖比重,0,10.73,0,0,0,0,0,10.78,0,2.59,5.96,0,0,3.87,0,0,4.71,0,0,0,0.69,0,0,1.2,2.71
1438 裕豐,月報酬率 %,-6.4732,-4.5345,3.7499,-0.9638,-1.7033,1.7327,-0.2432,-2.439,0.4999,20.8955,0.8231,0.408,2.6422,-2.9703,0,1.6327,1.4057,0,0.99,-0.1961,6.0904,-4.6295,0.7769,50.0965,-13.9923
1438 裕豐,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439 中和,月報酬率 %,-2.5549,-1.1239,-1.515,17.3279,0.6803,29.7296,-14.0626,3.0301,-7.3526,21.2697,28.2723,-15.9184,-4.3691,20.8121,-5.4624,3.1817,-7.9295,-3.8278,-1.2438,-2.267,6.4434,-1.9371,16.5433,19.2797,76.7318
1439 中和,現股當沖比重,0,0,0,2.99,0,3.45,0,21.76,6.45,9.83,2.4,0.79,1.16,14.52,16.47,0,2.46,0,2.43,3.12,0.98,0,17.4,8.09,27.57
1440 南紡,月報酬率 %,-3.6902,-1.5326,-4.2802,17.073,-9.953,-1.1951,-2.4195,1.6529,-0.813,12.2952,1.095,9.3864,-8.2508,0.3598,-6.4518,1.1497,5.1687,-0.738,0.7436,-1.476,1.8726,1.4706,-2.8986,-0.746,-1.1277
1440 南紡,現股當沖比重,0.23,3.9,0.56,2.9,8.91,0.14,0.1,2.89,1.38,5.75,2.16,1.16,0.58,1.05,11.41,2.61,1.31,1.54,3.73,4.54,4.24,3.46,5.15,3,2.37
1441 大東,月報酬率 %,-2.9084,-4.2796,21.4606,-4.0492,-5.4987,-1.624,-2.2008,-13.5019,2.1139,5.0955,10.0001,-4.1321,-6.3844,-14.9681,-0.6243,-3.5175,-3.7763,2.5713,-5.0131,-4.0277,0.7236,10.9194,-4.5335,91.9946,2.4734
1441 大東,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442 名軒,月報酬率 %,4.4856,-2.5255,9.5854,-3.0732,7.8048,-0.2409,-6.0054,1.1109,-2.7473,-0.565,5.3977,9.1643,-1.2345,8.25,0.2311,-3.917,6.2351,-3.0049,-2.413,-0.2748,3.0304,-0.2674,-1.0725,7.5882,-0.7555
1442 名軒,現股當沖比重,0,0,6.34,0,0,6.78,1.3,3.31,0.83,1.35,0.65,0,7.3,0,7.49,10.51,1.79,0,0,0.91,5.4,0,0,1.31,0
1443 立益,月報酬率 %,-0.9524,-6.5384,-2.8807,1.0595,-1.6772,1.919,-3.5566,-0.8676,-2.1881,18.5463,10.409,1.0102,-1.6666,-2.2034,-2.0796,11.5047,-5.0794,3.5116,-4.0387,-4.2087,-10.3692,9.4117,-2.3297,8.2572,-3.3898
1443 立益,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444 力麗,月報酬率 %,-3.3757,-0.764,-3.6306,2.5184,1.297,-1.6298,-4.497,-0.0001,2.1065,2.7913,2.1251,-3.9306,0.361,-9.7121,10.8898,30.539,4.1283,-8.37,8.6537,-1.3272,4.9327,-1.7095,0.8696,-2.1554,1.3216
1444 力麗,現股當沖比重,0,0,0.26,2.14,5.01,0.41,0,4.92,2.28,11.21,0.36,2.05,0,0.7,34.3,14.36,32.34,50.04,33.05,11.41,8.67,17.68,14.46,35.12,15.24
1445 大宇,月報酬率 %,-6.1141,6.9536,0.1031,5.1281,0.5156,-2.8717,-4.1183,2.4228,-2.7957,-0.1106,3.2117,-1.1804,-2.2801,-2.1113,1.0216,-1.7052,-0.8284,0.4774,0.4753,-0.7092,-0.5953,1.7963,-0.8235,-0.7118,0.3585
1445 大宇,現股當沖比重,0,0.63,0,7.69,18.18,2.56,2.08,1.59,1.46,4.27,0,0,0,15.85,1.42,0,11.09,0,13.61,34.09,12.73,82.07,67.81,30.56,47.46
1446 宏和,月報酬率 %,-3.6585,-4.3038,-5.0265,4.4567,-0.0044,-2.4391,-6.6667,7.4403,-0.831,-1.1173,0.2823,28.4508,6.1404,2.0662,-5.2632,-7.0513,2.9887,-1.8099,4.1474,-2.4337,-2.9479,-0.7009,2.1178,5.991,-3.9129
1446 宏和,現股當沖比重,0,0,0,0,0,0,0,1.72,2.97,0,0,4.04,0,0,4.09,0.87,0,0,0,0,9.31,10.52,13.23,0,0
1447 力鵬,月報酬率 %,-4.9395,-6.464,-6.3686,14.1826,-1.1406,-1.923,-7.1896,7.6058,6.4136,4.7971,7.3944,-11.4753,-0.4939,-6.8239,10.7856,1.8027,-1.7707,0.601,3.1062,1.2747,4.3478,-5.0439,-4.8499,-3.7623,4.1615
1447 力鵬,現股當沖比重,0.68,0,0,11.08,12.4,1.5,2.51,2.31,3.6,13.95,8.38,0.44,3.43,4.57,19.69,8.67,21.88,9.09,16.56,21.4,9.6,1.74,5.39,21.61,22.34
1449 佳和,月報酬率 %,-9.1463,-18.3446,13.6989,4.0964,-8.5648,22.0256,-14.9378,-0.2441,0.2446,37.8048,-11.5045,6.4,-3.1954,6.7962,0,1.8181,-4.1071,-5.7728,3.5573,7.4426,-3.197,-3.3027,-4.3643,30.7539,-4.0972
1449 佳和,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451 年興,月報酬率 %,-3.2652,3.3756,3.7511,0.4183,0.6251,-1.0353,-1.0458,3.1712,-0.6148,1.2373,-1.0184,11.1115,-1.1111,-3.7453,0.0001,-6.8181,-1.774,4.5146,-16.3699,-10.5172,2.9848,-8.8769,-5.1688,5.6605,-1.5872
1451 年興,現股當沖比重,1.22,0,0,0,3.55,0,1.55,0,0,0.98,0,2.26,7.2,2.38,5.14,0,3.97,0,0,3.53,4.9,4.01,4.05,0,0
1452 宏益,月報酬率 %,-13.7295,-9.501,6.0367,8.3037,14.4637,-12.854,-2.7498,15.6814,-8.889,0.488,6.7962,-1.5909,3.6953,1.1133,14.9779,-12.0964,8.4475,-2.7368,-3.2466,-2.2372,1.6019,-1.8019,-1.8348,0.7009,-4.1763
1452 宏益,現股當沖比重,4.24,0,5.58,5.14,4.57,2.96,18.69,8.66,4.65,5.34,6.29,8.39,18.24,17.06,15.39,4.8,6.4,7.72,3.82,10.1,5.11,6.92,11.21,1.96,1.95
1453 大將,月報酬率 %,-5.2395,-3.0587,2.4273,-4.7391,3.1416,0.3688,-0.6128,-1.4798,-1.2515,0.6337,0.7558,0,-2.1249,-0.1278,5.7545,-7.2552,10.0392,-3.0805,-2.3228,11.6394,13.2286,-3.0693,3.6771,-1.9704,12.5628
1453 大將,現股當沖比重,0,6.46,5.77,2.47,0,0,0.96,2.78,0,0,0,0,0,0,3.77,2.63,45.43,12.68,9.62,2.42,4.65,0,2.19,10.64,48.05
1454 台富,月報酬率 %,-6.4726,-2.1914,2.7124,9.9443,0.0002,-3.9779,-4.8331,0.1209,2.8984,-0.2349,1.5292,-1.9702,0.4726,-0.706,0.1185,0.723,1.7054,0.4791,1.1918,-2.238,2.1685,-0.8254,-0.5947,-0.8371,0.8446
1454 台富,現股當沖比重,0,11.11,0,8.57,0,8.82,0,0,3.19,0,0,17.22,0,17.59,0.98,0,0,21.03,11.05,0,2.71,1.37,0,0,0
1455 集盛,月報酬率 %,-5.0999,-3.3879,-3.265,12.2288,-2.7366,-1.5241,-3.8093,15.3463,-0.4291,10.9913,11.1653,-10.0435,-9.7088,-4.8388,11.2995,-4.6937,-0.3298,10.0331,21.7433,2.469,2.8113,-7.422,-7.5949,-3.653,-0.9479
1455 集盛,現股當沖比重,1.06,0.55,0.71,16.46,2.11,0.83,1.79,10.86,4.82,13.68,8.07,6.34,5.54,6.09,33.83,6.7,1.53,12.89,22.69,10.88,16.36,4.21,13.43,11.84,45.12
