證券代碼,Data Field,2015/7/31,2015/8/31,2015/9/30,2015/10/30,2015/11/30,2015/12/31,2016/1/30,2016/2/26,2016/3/31,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31
2412 中華電,月報酬率 %,4.6901,0.8163,0,0.9111,0.1003,-0.7013,3.4308,1.9513,4.7845,-0.4566,0.9171,5.9089,1.9347,0.4405
2412 中華電,現股當沖比重,1.58,0.42,0.52,3.85,4.36,3.64,2.58,5.02,3.14,1.88,3.45,7.57,2.77,8.38
2413 環科,月報酬率 %,-7.836,-12.5506,6.0188,7.8602,11.741,11.5943,-7.7921,9.8592,-11.8591,-6.9091,-8.203,-0.4256,4.701,8.862
2413 環科,現股當沖比重,0,0,0,0,0,0,0,22.23,3.95,4.21,3.36,2.14,1.13,14.25
2414 精技,月報酬率 %,-6.6355,-8.2278,3.4484,6.6667,2.5001,-3.9633,-0.0002,2.2222,2.795,0.9065,2.0958,0.2933,2.5429,0.3067
2414 精技,現股當沖比重,0,0,0,0,0,0,0,1.24,0,0,0,2.37,5.46,0
2415 錩新,月報酬率 %,-18.2239,-0.4483,25.6759,1.4336,-12.0143,-0.4016,-0.8066,2.8455,7.1146,-1.4762,1.8727,3.6763,10.7408,34.2373
2415 錩新,現股當沖比重,0,0,0,0,0,0,0,0,0.6,0,0,1.13,4.69,16.43
2417 圓剛,月報酬率 %,-4.7336,-16.2561,-0.3529,21.6058,-11.6506,2.4175,7.0816,-2.1041,-3.8894,-5.3249,0.7872,0.8928,20.1729,1.8601
2417 圓剛,現股當沖比重,0,0,0,0,0,0,0,0.34,0.29,9.62,0,0.74,1.49,12.97
2419 仲琦,月報酬率 %,-7.7555,-4.2373,15.0441,5.3845,-0.7301,17.2792,42.3199,4.846,-12.8153,-13.253,10.8334,9.5237,1.9807,-0.9302
2419 仲琦,現股當沖比重,0,0,0,0,0,0,0,13.27,8.67,7.34,7.11,8.98,18.8,6.87
2420 新巨,月報酬率 %,-15.5674,4.7965,-2.9125,9.2858,17.647,-2.7778,-5.8288,11.165,-2.1836,-8.2588,-4.1362,0.0001,-2.9281,3.7656
2420 新巨,現股當沖比重,0,0,0,0,0,0,0,4.5,1.16,0,1.99,1.88,0,3.48
2421 建準,月報酬率 %,-10.8823,-0.9899,0.9999,14.5214,-3.7466,6.2875,16.62,14.9758,2.9414,-6.1224,-5,2.9484,27.9239,-2.2387
2421 建準,現股當沖比重,0,0,0,0,0,0,0,15.33,5.89,1.75,0,7.32,12.78,5.3
2423 固緯,月報酬率 %,-6.0209,-4.717,8.2508,0.0001,-0.9145,3.9999,1.4793,0.2915,7.5583,-2.4324,-1.3849,0.8427,3.8997,7.0644
2423 固緯,現股當沖比重,0,0,0,0,0,0,0,3.74,7.31,0,11.08,0,0,0.65
2424 隴華,月報酬率 %,-2.0896,-16.4634,28.1024,-16.3817,12.0952,-6.079,-3.3979,-9.5479,20.7408,-10.7361,-0.3438,-12.2413,-7.6621,-4.4681
2424 隴華,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,25,0,0
2425 承啟,月報酬率 %,-30.1282,-20.1223,32.6774,-16.0238,42.756,7.6732,-2.5288,4.0095,-15.1929,2.9413,-0.7791,7.5915,14.5987,7.0064
2425 承啟,現股當沖比重,0,0,0,0,0,0,0,3.2,7.03,0,6.53,4.32,9.95,2.52
2426 鼎元,月報酬率 %,-15.4929,-9.5833,11.5209,27.2728,-2.9219,5.3515,-7.9365,6.2068,-7.4677,-10.5263,1.9606,3.4614,6.3198,-1.3932
2426 鼎元,現股當沖比重,0,0,0,0,0,0,0,9.92,0.11,8.63,15.83,19.57,2.32,15.58
2427 三商電,月報酬率 %,-9.7619,-10.0161,5.9247,12.3728,-8.2958,3.4536,-1.7488,-1.4562,3.6125,-2.3772,-1.7858,1.9834,23.2626,-0.7987
2427 三商電,現股當沖比重,0,0,0,0,0,0,0,0,0.88,2.47,14.61,0,9.34,5.7
2428 興勤,月報酬率 %,-8.0513,3.9862,5.0323,8.9681,18.1509,2.2901,-5.7839,10.2969,-5.027,-8.5066,-0.8265,3.3335,3.629,19.0663
2428 興勤,現股當沖比重,0,0,0,0,0,0,0,5.18,1.14,1.43,1.13,6.26,3.16,8.68
2429 銘旺科,月報酬率 %,-7.5908,-7.4999,13.8996,-10.8474,-9.8858,-0.4219,-22.0339,15.2173,-0.9435,-9.619,-2.002,-28.6021,0,148.7836
2429 銘旺科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430 燦坤,月報酬率 %,-4.8221,-18.5836,1.9285,18.3784,-7.3058,4.1873,-2.837,8.7591,-0.8948,4.0631,11.4833,6.7624,1.1515,15.7498
2430 燦坤,現股當沖比重,0,0,0,0,0,0,0,1.96,0,2.63,2.4,0,0,8.23
2431 聯昌,月報酬率 %,-19.192,-28.2084,5.7268,24.9999,-2.6667,2.7396,-6.3333,6.0499,-1.0068,-6.7796,-3.6363,-3.7736,1.9607,3.2876
2431 聯昌,現股當沖比重,0,0,0,0,0,0,0,5.98,10.75,3.37,2.58,8.18,0,2.64
2433 互盛電,月報酬率 %,3.2556,-2.5901,1.9654,4.0817,-5.2288,-1.8392,4.2156,0.6742,4.4643,-2.5641,-6.3599,3.2883,1.8383,-9.5068
2433 互盛電,現股當沖比重,0,0,0,0,0,0,0,0,3.52,3.33,0,2.93,0,2.56
2434 統懋,月報酬率 %,-26.2173,-13.7055,13.3333,4.6715,-5.9505,1.9334,8.6209,0.6349,13.8804,6.9253,2.3316,-2.0252,-4.6512,-2.981
2434 統懋,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436 偉詮電,月報酬率 %,-23.5888,-19.2321,19.3103,15.8959,-1.995,6.3612,-6.9379,10.0257,11.215,-12.3949,2.3979,-0.2342,6.2203,11.3122
2436 偉詮電,現股當沖比重,0,0,0,0,0,0,0,3.3,26.53,3.55,3.94,4.77,6.5,13.69
2438 翔耀,月報酬率 %,-7.9471,-1.0789,1.8182,3.9285,3.0928,0.6667,-1.3247,4.3624,1.8963,-7.8688,-10.6763,-4.3824,5.4165,0.0001
2438 翔耀,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439 美律,月報酬率 %,-30.9104,-21.5685,10.5555,57.0352,0.9602,-7.1315,-5.6312,7.233,-7.2511,9.4547,18.7708,-2.6573,30.7469,35.1053
2439 美律,現股當沖比重,10.89,18.93,11.65,0,0,0,19.83,16.39,17.78,10.15,19.86,14.73,28.68,29.93
2440 太空梭,月報酬率 %,22.8186,-4.9181,-0.345,-8.4197,-8.0604,5.3424,0.78,4.2581,3.9602,3.5716,3.3333,-5.4506,-2.3529,12.0485
2440 太空梭,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441 超豐,月報酬率 %,-17.0124,-2.261,6.4395,14.5908,1.5527,9.6327,-3.9051,4.3541,2.3644,-0.0001,0.8154,1.8869,3.7037,4.6643
2441 超豐,現股當沖比重,0,0,0,0,0,0,0,2.21,1.25,3.5,0.12,0.8,2.05,0.11
2442 新美齊,月報酬率 %,-19.2058,5.997,-3.2532,6.4326,-9.8901,-0.0002,-7.4697,0.4942,1.3115,-5.1779,-3.5838,2.3008,0.7429,3.6456
2442 新美齊,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,6.86,3.15,0
2443 新利虹,月報酬率 %,-42.2916,-15.7642,19.9999,-11.3094,0.8054,-6.1252,5.532,-3.8977,-4.8953,10.7354,-0.3985,8.5335,-9.5825,3.2606
2443 新利虹,現股當沖比重,0,0,0,0,0,0,0,14.17,2.07,6.38,0,6.01,7.22,1.33
2444 兆勁,月報酬率 %,-13.6223,-26.9725,-18.5714,1.5036,11.8519,23.0686,-11.3003,12.2345,30.1801,5.8823,-3.9216,-10.2041,6.4392,-4.998
2444 兆勁,現股當沖比重,0,0,0,0,0,0,0,0,0,26.42,0.65,8.71,13.47,9.15
2448 晶電,月報酬率 %,-31.5381,-4.1894,-3.6124,15.9764,-24.1498,14.3495,9.6076,-5.009,-12.4294,-10.7528,-2.6506,12.6239,8.1319,-6.5041
2448 晶電,現股當沖比重,4.13,5.85,10.57,17.19,5.49,13.08,19.77,18.2,10.72,15.77,23.9,13.82,11.95,19.49
2449 京元電子,月報酬率 %,-14.9621,-1.8779,-0.0001,-0.4783,-3.6059,7.4813,1.8562,19.1344,9.3691,-0.3497,5.4385,-4.9919,7.005,-0.7467
2449 京元電子,現股當沖比重,3.93,5.59,3.5,8.66,1.68,2.23,4.67,10.12,4.09,6.47,9.33,6.56,11.45,6.74
2450 神腦,月報酬率 %,-0.2083,-14.2199,14.5572,-1.2154,-12.6399,-2.1766,4.1884,9.4223,-0.8036,-0.2315,2.9004,-0.7893,29.5454,-3.2042
2450 神腦,現股當沖比重,0,0,0,0,0,0,0,1.29,0,0,0.34,0,12.66,5.55
2451 創見,月報酬率 %,-17.0924,-6.8014,-5.3591,9.2769,-5.9537,0.4692,3.5007,14.4307,-1.9704,-8.8442,2.7563,4.7211,5.3087,-4.3888
2451 創見,現股當沖比重,0.75,0.57,4.96,7.4,3.69,11.29,12.46,7.81,0.48,1.85,1.73,3.48,4.36,0.22
2453 凌群,月報酬率 %,-7.9348,-4.7618,2.5,13.6584,-9.0128,0.9435,-4.673,2.4509,8.6125,-2.2026,-5.4054,3.3334,14.0709,-5.4851
2453 凌群,現股當沖比重,0,0,0,0,0,0,0,1.43,1.47,5.88,0,5.31,11.49,3.9
2454 聯發科,月報酬率 %,-16.687,-24.3976,-2.9881,4.5175,2.3575,-4.0309,-13.0001,8.5059,4.6611,-6.8826,-4.348,10.909,4.3786,2.464
2454 聯發科,現股當沖比重,6.52,18.5,11.42,15.76,10.04,5.79,21.14,10.03,9.93,8.96,8.67,4.35,6.25,5.43
2455 全新,月報酬率 %,-19.5998,-7.7116,2.4259,1.3156,5.3246,16.5229,12.1692,-1.6982,6.5259,-10.2703,2.0081,-3.7402,-14.2214,7.0179
2455 全新,現股當沖比重,19.78,20.9,12.09,13.73,9.94,10.54,15.09,18.66,14.72,11.2,9.5,7.53,7.08,10.79
2456 奇力新,月報酬率 %,-32.901,-2.7151,2.6743,5.6625,4.0729,39.032,-4.4444,4.4962,-12.0178,-10.1182,3.7522,9.0416,20.3055,0.7267
2456 奇力新,現股當沖比重,17.83,17.79,9.5,0,0,0,14.11,9.17,7.44,12.9,4.44,6.48,8.43,6.35
2457 飛宏,月報酬率 %,-7.7851,-21.5086,4.6756,18.9826,9.4889,28.0952,-13.3829,10.3007,-8.5602,-12.3404,-3.0097,-6.8069,19.7637,-7.6232
2457 飛宏,現股當沖比重,0,0,0,0,0,0,0,2.81,0.34,2.59,0.62,0.24,15.91,0.83
2458 義隆,月報酬率 %,-15.6261,-1.0639,4.4548,5.8823,1.9446,24.7953,-7.4238,1.1794,-10.2564,-13.1171,1.7938,4.9928,5.7341,8.598
2458 義隆,現股當沖比重,5.62,8.99,5.98,6.97,2.39,7.58,19.77,8.67,6.07,7.56,6.92,10.79,8.97,3.88
2459 敦吉,月報酬率 %,-11.5308,-6.6141,10.2869,7.4921,-5.2632,-3.9039,0.156,4.3681,0.1494,0,-0.4478,3.4485,4.3478,3.8913
2459 敦吉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2460 建通,月報酬率 %,-11.9434,-6.1609,29.5597,-8.7379,-6.915,1.7143,-1.1239,3.1818,4.6257,-7.4739,-7.8496,0.8642,8.6903,3.153
2460 建通,現股當沖比重,0,0,0,0,0,0,0,1.73,20.55,0,0,7.41,0,3.25
2461 光群雷,月報酬率 %,-3.521,0.7301,8.6957,-3.3334,-3.912,0.738,-5.8608,11.6731,1.0453,-5.5173,3.6496,1.878,4.6596,8.9039
2461 光群雷,現股當沖比重,0,0,0,0,0,0,0,2.55,2.76,3.56,1.28,1.22,1.06,7.62
2462 良得電,月報酬率 %,-17.9968,-5.2982,4.8952,6.3334,-0.9403,6.3291,1.1907,3.2353,0.0001,-0.8547,3.4485,-3.3332,8.5423,1.1562
2462 良得電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464 盟立,月報酬率 %,-1.924,-5.5986,5.7259,10.832,4.8864,16.805,-4.2737,18.1548,-4.9118,-9.404,5.1168,16.8291,-1.0704,10.6062
2464 盟立,現股當沖比重,0,0,0,0,0,0,0,10.18,4.82,2.08,3.58,13.93,16.73,18.43
2465 麗臺,月報酬率 %,1.778,-28.9083,5.4054,15.1516,-2.7328,13.4235,-0.4587,-3.6867,-1.9141,-13.1706,-2.9215,8.2177,-4.0641,-5.6853
2465 麗臺,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466 冠西電,月報酬率 %,0.3246,-2.4272,2.1558,8.5619,-10.0608,2.8811,10.0494,2.2453,-2.1961,-1.048,-0.1513,1.8182,0.8929,2.2124
2466 冠西電,現股當沖比重,0,0,0,0,0,0,0,0,2.47,0,0,18.26,1.87,3.26
2467 志聖,月報酬率 %,-0.1246,-15.6805,-4.5613,11.0293,-20.1989,3.7344,4.8002,12.2137,7.8229,-10.7255,2.4734,4.4826,-2.3103,6.419
2467 志聖,現股當沖比重,0,0,0,0,0,0,0,3.65,2.1,1.94,25.48,1.8,1.91,4.29
2468 華經,月報酬率 %,-3.5714,-1.9325,1.4779,3.8836,-5.1401,1.4777,0,0,1.9417,2.3809,-3.2557,1.4425,4.2652,2.7273
2468 華經,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471 資通,月報酬率 %,-9.7793,-10.9235,19.3132,-1.4388,-4.0146,-1.521,4.2472,-1.4815,6.3909,7.4204,-4.2764,-1.3747,1.0652,-2.5926
2471 資通,現股當沖比重,0,0,0,0,0,0,0,1.79,0,3.9,2.52,0,0,0
2472 立隆電,月報酬率 %,-22.5871,-13.913,11.8689,-3.47,18.2589,12.3876,-1.917,12.378,6.2319,-6.4119,11.2247,0.1311,8.1151,1.6742
2472 立隆電,現股當沖比重,0,0,0,0,0,0,0,6.15,6.08,6.09,8.52,6.09,1.93,8.36
2474 可成,月報酬率 %,-9.8446,-2.8581,5.5723,-8.702,-1.25,-12.6582,-6.1594,0.3861,1.5384,-14.0152,9.2511,-4.2337,-6.5263,2.7027
2474 可成,現股當沖比重,17.62,24.18,12.89,20.37,10.45,13.49,30.6,20.26,15.7,16.59,17.5,26,9.38,4.8
2476 鉅祥,月報酬率 %,-5.0002,0.1661,12.0823,2.7522,-0.8929,-1.3514,0.6848,9.5238,-0.4142,-6.2368,0.0001,1.3304,4.5951,2.2036
2476 鉅祥,現股當沖比重,0,0,0,0,0,0,0,2.66,0,0,0,0.66,0.49,0
2477 美隆電,月報酬率 %,3.3473,-8.5003,13.6585,7.2963,-1.6001,-2.8457,0,2.9289,10.5694,-1.1028,1.8589,-3.6496,5.3031,6.4462
2477 美隆電,現股當沖比重,0,0,0,0,0,0,0,0.31,0,1.4,6.1,0,0,7.19
2478 大毅,月報酬率 %,-6.4285,5.7251,6.1372,0.0001,-0.6803,-1.7125,2.4391,-0.3402,13.9931,-1.1975,2.7274,-1.4749,1.5484,-2.3882
2478 大毅,現股當沖比重,0,0,0,0,0,0,0,0.8,7.95,0.4,0,0,0,0
2480 敦陽科,月報酬率 %,-4.0028,-8.4811,5.1724,4.918,-2.3437,-2.5999,1.0267,3.252,5.3151,-1.6823,-0.3803,3.4351,-0.9961,2.817
2480 敦陽科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,1.93,0.9,0.76,0
2481 強茂,月報酬率 %,-6.278,-12.8234,17.5813,22.857,15.5038,-1.3422,-9.5238,7.519,17.1327,0.2985,7.7383,-9.3923,2.8601,5.3292
2481 強茂,現股當沖比重,0,0,0,0,0,0,0,2.16,12.16,8.46,9.52,3.59,8.95,3.84
2482 連宇,月報酬率 %,-7.6923,-24.3334,15.4186,10.3055,-5.8823,-4.4118,-5.7693,2.8571,21.4284,-20.915,5.3718,8.2354,1.4494,0.3611
2482 連宇,現股當沖比重,0,0,0,0,0,0,0,1.41,17.04,0.41,24.38,11.31,1.49,0
2483 百容,月報酬率 %,-18.4283,11.2959,-0.2988,4.4913,8.8828,-2.6314,-3.2432,6.4246,-2.3622,-2.6881,-0.5525,1.1109,0.9157,4.3861
2483 百容,現股當沖比重,0,0,0,0,0,0,0,0,2.72,0.68,0,0,0,0
2484 希華,月報酬率 %,-10.9082,-4.3209,5.8065,19.817,1.2721,-6.0301,1.6044,7.6315,4.6456,-11.2152,-6.8421,4.2373,0.2709,5.4053
2484 希華,現股當沖比重,0,0,0,0,0,0,0,4.99,4.48,4.1,1.12,8.7,0,3.52
2485 兆赫,月報酬率 %,6.8945,-10.2944,19.6722,9.5891,15.3751,10.5092,10.5882,14.8936,-3.5494,-24.5599,-4.0296,-12.0441,1.1306,-5.6815
2485 兆赫,現股當沖比重,7.15,14,13.31,9.72,9.38,11.98,13.73,20.74,12.06,19.11,20.35,6.49,5.94,8.64
2486 一詮,月報酬率 %,-12.2816,-6.0748,5.4726,6.6037,-11.8584,0.4017,-6.8999,6.4444,-6.1554,-5.3763,-1.591,2.7714,3.8199,3.1386
2486 一詮,現股當沖比重,0,0,0,0,0,0,0,2.71,0,8.21,3,1.92,2,7.04
2488 漢平,月報酬率 %,-2.518,9.984,2.3048,6.7591,-11.2013,-10.7862,12.2952,8.0293,21.6217,13.0557,20.1474,5.5213,4.2635,8.8468
2488 漢平,現股當沖比重,0,0,0,0,0,0,0,0.63,3.09,4.37,8.95,4.53,4.51,4.67
2489 瑞軒,月報酬率 %,-0.5712,-6.0184,5.4055,5.4487,-7.5988,3.6186,-1.2697,0.3216,20.1921,6.4001,-0.2506,1.2563,19.3252,6.9977
2489 瑞軒,現股當沖比重,0,0,0,0,0,0,0,0.21,1.32,5.98,0.36,0.47,4.79,5.77
2491 吉祥全,月報酬率 %,-31.7155,14.2158,-6.6525,-6.7815,-21.085,9.3752,2.7143,-4.4506,1.8923,2.2858,7.8213,1.0365,2.3076,-0.0001
2491 吉祥全,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492 華新科,月報酬率 %,-10.4362,4.1097,14.0349,30.9604,-4.1669,15.3624,-4.5227,8.6843,25.908,1.9229,18.6793,-6.9953,19.0786,-1.1784
2492 華新科,現股當沖比重,9.59,3.05,0,0,0,0,3.03,10.03,9.03,17.55,17.94,8.53,12.21,17.04
2493 揚博,月報酬率 %,-16.1166,-12.6236,-2.2662,20.0002,12.5605,-9.8712,3.3334,5.9908,11.7394,-1.5565,6.5217,0.1855,-0.3545,7.0995
2493 揚博,現股當沖比重,0,0,0,0,0,0,0,0,1.01,0,1.88,0,0,1.02
2495 普安,月報酬率 %,-0.6194,-8.5715,10.1563,-0.7092,-2.5001,36.2639,-7.527,-0.5816,-1.7545,-4.7619,-0.9373,0.9465,7.2224,-0.3076
2495 普安,現股當沖比重,0,0,0,0,0,0,0,1.41,4.33,4.11,1.96,9.12,2.75,3.69
2496 卓越,月報酬率 %,11.1636,7.4965,-14.3421,25.96,71.3418,7.8291,9.901,-9.91,-6.6666,-0.0001,7.1429,0,-0.3333,9.0301
2496 卓越,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497 怡利電,月報酬率 %,-20.5776,-1.7369,16.1615,-7.0652,-9.2398,-6.9588,-0.277,5.1389,-0.6606,-10.2392,-0.4442,-7.1426,6.6564,-1.7296
2497 怡利電,現股當沖比重,0,0,0,0,0,0,0,0.59,7.42,6.48,12.1,1.07,1.57,2.99
2498 宏達電,月報酬率 %,-3.7501,-33.0865,37.8939,23.6221,3.3122,-3.8225,0.5128,2.4233,14.8195,-10.6292,3.1551,21.7651,-8.1159,-10.6204
2498 宏達電,現股當沖比重,11.19,22.3,26.11,32.01,6.03,22.26,18.8,17.29,36.07,28.09,42,45.69,21.23,34.03
2499 東貝,月報酬率 %,-21.9353,-16.8045,2.1188,58.8235,-22.4401,7.3035,-2.8796,2.4259,-9.9998,-14.9122,4.1237,4.9505,10.0629,-6.5716
2499 東貝,現股當沖比重,0,0,0,0,0,0,0,6.31,4.65,5.49,3.8,3.49,5.22,9.3
2501 國建,月報酬率 %,-5.07,-17.3771,12.3015,-0.7068,-3.9144,-0.7405,-2.612,4.2145,5.5148,-0.3484,-3.8461,5.8183,-1.7181,-3.1469
2501 國建,現股當沖比重,0,2.42,0.91,0,2.53,5.19,1.08,0.29,2.19,0.31,0,3.38,0,0.59
2504 國產,月報酬率 %,-5.6958,-5.5556,1.412,10.2088,-0.6316,-5.2965,-13.9821,10.5332,11.0586,-11.8645,-0.1202,-0.7219,-0.3595,-3.6946
2504 國產,現股當沖比重,0,0,0,0,0,0,0,0.12,0.72,0.36,0.21,1.64,0,1.77
2505 國揚,月報酬率 %,-9.4202,-12.7447,3.2409,1.3452,-4.4248,-0.4628,-2.7907,-0.0001,14.8325,-2.0832,11.0639,-11.4942,2.5975,14.7677
2505 國揚,現股當沖比重,0,0,0,0,0,0,0,0,1.67,0.82,25.23,1.35,1.79,3.93
2506 太設,月報酬率 %,-4.386,-7.6453,14.2384,-2.9472,-0.306,-3.6811,-5.0955,0,-1.6779,-7.1671,-5.8824,-3.9063,-5.2844,5.1502
2506 太設,現股當沖比重,0,0,0,0,0,0,0,0,0,2.15,2.05,0,0,0
2509 全坤建,月報酬率 %,-2.834,-6.0417,4.7533,0.2231,0.2225,-0.4445,-2.4553,0,10.7552,-2.2725,-7.6109,-3.2036,-2.364,-1.7475
2509 全坤建,現股當沖比重,0,0,0,0,0,0,0,1.37,2.38,8.4,7.14,8.44,0.96,14.18
2511 太子,月報酬率 %,-7.8701,-6.9556,7.5839,1.7119,-10.891,4.4442,-2.2341,2.5028,26.8575,-1.2552,-4.2375,5.752,-2.5066,-0.9434
2511 太子,現股當沖比重,0,0,0,0,0,0,0,0.2,2.79,0.83,0.24,4.23,0.73,7.34
2514 龍邦,月報酬率 %,1.7174,-1.3159,-6.6665,-1.6665,-0.9686,1.2225,-12.319,6.6116,-2.5842,-1.8566,-0.5405,-2.7171,-10.8937,6.8965
2514 龍邦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,2.72,5.11,0
2515 中工,月報酬率 %,3.7579,-12.3831,8.5397,-3.7688,-7.7023,1.2731,-13.4079,1.2905,1.1149,-5.1968,-6.4784,-7.1048,4.0154,-0.5514
2515 中工,現股當沖比重,3.48,4.79,4.3,1.59,1.86,11.12,0,4.9,4.82,1.23,2.26,2.26,3.34,0
2516 新建,月報酬率 %,-7.9691,-7.1887,8.2018,-3.7903,-2.8788,4.3681,-5.8296,0.7939,8.0315,-7.726,-0.79,0.4778,5.5468,-1.4148
2516 新建,現股當沖比重,0,0,0,0,0,0,0,0,1.37,1.83,0,0,0,0
2520 冠德,月報酬率 %,-12.4999,-10.6606,15.5406,7.0178,-15.5737,6.4727,-11.8541,2.069,9.7972,-1.5385,-2.5,14.4229,-3.9214,-3.0607
2520 冠德,現股當沖比重,0.54,7.64,2.55,4.31,0.78,8.58,0,0.45,1.82,0.78,2.01,12.83,0.24,1.08
2524 京城,月報酬率 %,-2.5793,-19.0642,-1.8716,1.0899,-15.9029,22.1152,-3.412,-1.9023,0.5541,-5.2342,6.6863,-1.3623,4.6961,2.1108
2524 京城,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527 宏璟,月報酬率 %,3.3518,-8.7913,0.6024,2.9938,-6.3952,4.0372,-8.6567,4.5753,13.4377,-1.9283,0.8427,-2.2287,5.2199,-2.5936
2527 宏璟,現股當沖比重,0,0,0,0,0,0,0,0,2.22,0.83,0,0,0,0
2528 皇普,月報酬率 %,-1.4766,4.3896,-2.5641,-0.9474,0.8503,-12.2235,-19.5677,-4.1792,0.6233,3.7152,10.8954,-7.1333,-1.0147,5.4172
2528 皇普,現股當沖比重,0,0,0,0,0,0,0,0,42.86,22.22,6.61,0,0,0
2530 華建,月報酬率 %,-9.5744,-9.7059,9.1205,3.2832,-7.8035,-0.6269,2.2084,2.7778,8.4086,-8.3102,-0.9062,0.6757,-3.3557,-1.7359
2530 華建,現股當沖比重,0,0,0,0,0,0,0,0,0.57,0.33,0,1.64,0,1.99
2534 宏盛,月報酬率 %,-17.2043,-0.7417,1.0066,4.3189,4.7772,12.4619,-25.1353,3.2491,8.0419,2.9125,0.3145,3.4485,0,3.0584
2534 宏盛,現股當沖比重,0.2,6.52,0,0,0,0,0,0,0,3.28,0.28,0.65,0,2.36
2535 達欣工,月報酬率 %,-8.9707,-13.2078,1.4495,5.3569,-2.7119,0.3486,0.6945,7.2413,1.9291,-1.8926,6.7524,0.0001,3.5959,6.79
2535 達欣工,現股當沖比重,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0
2536 宏普,月報酬率 %,-6.6392,-4.8157,10.2565,1.163,0.2298,-1.835,-3.7382,7.767,19.82,-2.0678,-1.5353,7.9923,-3.4296,13.1315
2536 宏普,現股當沖比重,0,0,0,0,0,0,0,3.42,5.41,6.35,1.3,4.06,0.52,0
2537 聯上發,月報酬率 %,-10.7106,-8.7659,6.9533,9.9288,-1.3241,9.1349,-8.5905,3.0121,22.2222,12.4403,-3.8299,-0.8848,0.0001,12.0537
2537 聯上發,現股當沖比重,0,0,0,0,0,0,0,3.58,6.19,6.08,0.72,2.31,0.29,4.62
2538 基泰,月報酬率 %,3.4589,-6.2857,0.0002,4.2683,-8.187,0.6369,-9.1773,2.0908,12.2865,-7.2949,-5.2458,0.3461,-3.128,-3.9063
2538 基泰,現股當沖比重,0,0,0,0,0,0,0,1.14,2.57,0,0.86,0.22,0,0.1
2539 櫻花建,月報酬率 %,0.943,-14.2374,-5.5337,-5.4392,3.0975,7.2962,-1,-0.6061,24.39,-5.8823,2.7777,-0.6757,2.3811,3.7503
2539 櫻花建,現股當沖比重,0,0,0,0,0,0,0,0,0.52,0,0,0,0,18.17
2540 愛山林,月報酬率 %,-3.1428,-10.9145,-0.6622,-3.3334,2.4137,12.121,-1.5016,-11.8903,8.8236,-5.5645,-4.5455,-2.8218,-0.9073,-13.9193
2540 愛山林,現股當沖比重,0,0,0,0,0,0,0,0,0,10,20.88,0,0,0
2542 興富發,月報酬率 %,-11.6848,-22.6154,27.6159,3.4484,-16.771,-5.1312,-12.7968,-0.454,42.8571,3.1914,1.3402,7.8332,3.3145,1.336
2542 興富發,現股當沖比重,4.8,7.07,7.06,4.82,5.51,10.82,12.37,5.33,5.78,5.57,3.18,5.34,6.08,5.12
2543 皇昌,月報酬率 %,-7.1066,-9.0709,-0.7212,0.6054,-0.4814,0.7254,-2.8812,1.2361,8.5468,-5.9619,16.6267,11.2821,-5.0691,-4.8543
2543 皇昌,現股當沖比重,0,0,0,0,0,0,0,0,4.1,0,0,0,9.54,0
2545 皇翔,月報酬率 %,-14.1301,-18.3945,9.6311,-0.9348,-4.3397,-3.7477,-12.4999,16.6274,11.2449,3.4297,10.2969,26.7406,-10.7481,15.3177
2545 皇翔,現股當沖比重,0,0,0,0,0,0,0,0.47,1.17,7.88,1.67,6.89,3.52,1.62
2546 根基,月報酬率 %,-4.1175,-9.5979,7.8359,3.1143,0.671,-0.6665,-0.3357,7.7441,-4.3748,0.9804,0.9708,0.6411,3.8216,0.0402
2546 根基,現股當沖比重,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0
2547 日勝生,月報酬率 %,2.9521,-18.9561,5.8535,15.6683,-7.9682,2.1646,-13.1356,0.4877,2.4272,-4.7394,0.4977,2.9703,-2.8846,-0.495
2547 日勝生,現股當沖比重,0,0,0,0,0,0,0,0,2.53,1.46,1.42,2.76,2.33,0
2548 華固,月報酬率 %,-14.6379,-0.5681,8.7615,8.0561,-1.1346,-3.4426,-7.64,-4.0443,13.9845,-4.2017,-3.5086,9.8921,-3.0905,0.5629
